Nazwa szkoły,Ulica nr,powiat - nazwa,Gmina/Dzielnica - nazwa,lat,long
PUBLICZNA SP IM. JANUSZA KORCZAKA W SUCHEJ,Szlachecka 88A,Białobrzeski,Białobrzegi,51.6169899,20.953985020577502
PUBLICZNA SP NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W BIAŁOBRZEGACH,Rzemieślnicza 21,Białobrzeski,Białobrzegi,51.645062,20.9534861
PUBLICZNA SP IM. MARII KONOPNICKIEJ W OLKOWICACH,23,Białobrzeski,Promna,51.6806227,20.9603967
PUBLICZNA SP IM. WŁADYSŁAWA ROSŁOŃCA W PRZYBYSZEWIE,Władysława Rosłońca 5,Białobrzeski,Promna,51.6655235,20.854947
PUBLICZNA SP IM. TADEUSZA KIERZKOWSKIEGO W PROMNIE,39,Białobrzeski,Promna,51.682349450000004,20.95222422400395
PUBLICZNA SP IM. HENRYKA SIENKIEWICZA W ROGOLINIE,4a,Białobrzeski,Radzanów,52.94307,20.09258
PUBLICZNA SP IM. DIONIZEGO FELIKSA CZACHOWSKIEGO W BUKÓWNIE,1,Białobrzeski,Radzanów,50.4306384,20.766533458930695
PUBLICZNA SP IM. JANUSZA KORCZAKA W CZARNOCINIE,58,Białobrzeski,Radzanów,50.4282539,20.753996771296297
PUBLICZNA SP IM. MARII KONOPNICKIEJ W STARYM GOŹDZIE,90,Białobrzeski,Stara Błotnica,51.5462702,20.9749741
PUBLICZNA SP IM. OJCA ŚWIĘTEGO JANA PAWŁA II W STAREJ BŁOTNICY,49,Białobrzeski,Stara Błotnica,51.545798149999996,20.972290156730764
PUBLICZNA SP IM. BISKUPA JANA CHRAPKA W STARYCH SIEKLUKACH,78,Białobrzeski,Stara Błotnica,51.54779,20.9582
PUBLICZNA SP IM. DIONIZEGO CZACHOWSKIEGOW STROMCU,Radomska 27,Białobrzeski,Stromiec,51.638726500000004,21.08701856640905
PUBLICZNA SP IM. ARMII KRAJOWEJ W BOŻEM,1,Białobrzeski,Stromiec,51.6464554,21.0910141
PUBLICZNA SP IM. TADEUSZA KOŚCIUSZKI W PODLESIU DUŻYM,71,Białobrzeski,Stromiec,51.6464554,21.0910141
PUBLICZNA SP IM. ŚW JANA PAWŁA II W BOBRKU,24,Białobrzeski,Stromiec,51.61119,21.05491
PUBLICZNA SP IM. KS. KAZIMIERZA KNIEDZIAŁOWSKIEGO W DOBIESZYNIE,45a,Białobrzeski,Stromiec,51.6170655,21.1986298
PUBLICZNA SP W KOSTRZYNIU,66A,Białobrzeski,Wyśmierzyce,51.6251076,20.8119331
PUBLICZNA SP IM.BŁ.KS.PROF FRANCISZKA ROSŁAŃCA W WYŚMIERZYCACH,Adama Mickiewicza 4,Białobrzeski,Wyśmierzyce,51.624430000000004,20.813474124438116
SP NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W CIECHANOWIE,Władysława Broniewskiego 1,Ciechanowski,Ciechanów,52.8879408,20.5997081
SP NR 6 IM. TADEUSZA KOŚCIUSZKI W CIECHANOWIE,Wiklinowa 4,Ciechanowski,Ciechanów,52.8781688,20.6058374
SP NR 7 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W CIECHANOWIE,Stefana Czarnieckiego 40,Ciechanowski,Ciechanów,52.87067,20.59719
SPOŁECZNA SP STO Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. IRENY SENDLEROWEJ W CIECHANOWIE,Stanisława Wyspiańskiego 11A,Ciechanowski,Ciechanów,52.8875179,20.5991201
"SP NR 4 IM 21. WARSZAWSKIEGO PUŁKU PIECHOTY ""DZIECI WARSZAWY"" W CIECHANOWIE",Płońska 143,Ciechanowski,Ciechanów,52.863144750000004,20.63133605456878
SP NR 3 IM. ORŁA BIAŁEGO W CIECHANOWIE,Powstańców Wielkopolskich 1,Ciechanowski,Ciechanów,52.882460699999996,20.632445951198786
SP TWP,Ignacego Kraszewskiego 8a,Ciechanowski,Ciechanów,52.8864865,20.6024367
SP W CHOTUMIU,25,Ciechanowski,Ciechanów,51.577105200000005,16.431551937009136
SP IM. 11 PUŁKU UŁANÓW LEGIONOWYCH W GUMOWIE,6,Ciechanowski,Ciechanów,51.5877085,16.4367241
NIEPUBLICZNA SP W GORYSZACH,14,Ciechanowski,Ciechanów,51.5803675,16.429229077199636
SP IM. M. KONOPNICKIEJ W GLINOJECKU,Płocka 7,Ciechanowski,Glinojeck,52.8184859,20.2858114
SP W WOLI MŁOCKIEJ,32,Ciechanowski,Glinojeck,52.819174,20.2862655
SP IM. ŻOŁNIERZY ARMII KRAJOWEJ W OŚCISŁOWIE,81,Ciechanowski,Glinojeck,52.819174,20.2862655
SP IM. P. J. GOŁASZEWSKIEGO W GOŁYMINIE-OŚRODKU,ks. Michalaka 10C,Ciechanowski,Gołymin-Ośrodek,52.806429050000006,20.873945391186712
SP,Szkolna 2,Ciechanowski,Grudusk,53.05599205,20.624094100922342
SP W HUMIĘCINIE,20,Ciechanowski,Grudusk,53.0616402,20.625647
SP IM. WACŁAWA KOZIŃSKIEGO W KRASZEWIE,57A,Ciechanowski,Ojrzeń,52.7669148,20.5427378
SP W OJRZENIU,Przedszkolna 7,Ciechanowski,Ojrzeń,52.767658100000006,20.545622396448568
SP IM. MARII KONOPNICKIEJ W MŁOCKU,72,Ciechanowski,Ojrzeń,52.7669148,20.5427378
SP IM.ZYGMUNTA KRASIŃSKIEGO W OPINOGÓRZE GÓRNEJ,Zygmunta Krasińskiego 25,Ciechanowski,Opinogóra Górna,52.907836700000004,20.717273468753348
SP IM. ŚW. STANISŁAWA KOSTKI W WOLI WIERZBOWSKIEJ,27,Ciechanowski,Opinogóra Górna,52.9038465,20.7143163
SP IM. MARII KONOPNICKIEJ W KOŁACZKOWIE,Szkolna 2,Ciechanowski,Opinogóra Górna,52.8963485,20.8136053
SP IM. STEFANA ŻEROMSKIEGO W SZULMIERZU,78,Ciechanowski,Regimin,52.94148,20.55454
SP IM.ZYGMUNTA PADLEWSKIEGO W ZEŃBOKU,50,Ciechanowski,Regimin,52.94148,20.55454
SP IM. TEOFILA LENARTOWICZA W REGIMINIE,Heleny Dobrzynieckiej 1,Ciechanowski,Regimin,52.9424102,20.5508267
SPOŁECZNA SP W KAŁĘCZYNIE,11,Ciechanowski,Sońsk,52.7813961,20.6961175
SP W SOŃSKU,Szkolna 4,Ciechanowski,Sońsk,52.78355835,20.686477850000003
"SP IM."" BOHATERÓW BITWY POD SARNOWĄ GÓRĄ 1920""W BĄDKOWIE",1,Ciechanowski,Sońsk,52.7813961,20.6961175
SP W GĄSOCINIE,Błotna 12,Ciechanowski,Sońsk,52.73593495,20.716609262911348
SP SPECJALNA W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII,Aleksandry Bąkowskiej 29,Ciechanowski,Sońsk,52.802565099999995,20.696701656088116
SP SPECJALNA W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W GOŁOTCZYŹNIE,Aleksandry Bąkowskiej 29,Ciechanowski,Sońsk,52.802565099999995,20.696701656088116
SP IM. A.SASIMOWSKIEGO W BOROWIU,Aleksandra Sasimowskiego 3,Garwoliński,Borowie,51.94510075,21.769407527893392
PUBLICZNA SP IM KARDYNAŁA STEFANA WYSZYŃSKIEGO W GŁOSKOWIE,Szkolna 6,Garwoliński,Borowie,51.943412050000006,21.769257900000003
PUBLICZNA SP W IWOWEM,140,Garwoliński,Borowie,51.9487183,21.7671254
PUBLICZNA SP NR 1 IM MARII KONOPNICKIEJ W GARWOLINIE,al. Żwirki i Wigury 16,Garwoliński,Garwolin,51.89989815,21.61585444648409
PUBLICZNA SP NR 2 IM.1 PUŁKU STRZELCÓW KONNYCH,Aleja Legionów 21,Garwoliński,Garwolin,51.88302405,21.627524720390042
PUBLICZNA SP NR 5 IM. JANUSZA KORCZAKA,Janusza Korczaka 10,Garwoliński,Garwolin,51.90246755,21.605890460543417
SP SPECJALNA NR 2 W ZESPOLE SZKÓŁ SPECJALNYCH NR 2 W GARWOLINIE,Aleja Legionów 11,Garwoliński,Garwolin,51.885689,21.626414249681154
NIEPUBLICZNA SP Z ODDZIAŁAMI PRZYSPOSABIAJĄCYMI DO PRACY,Janusza Korczaka 10,Garwoliński,Garwolin,51.90246755,21.605890460543417
NIEPUBLICZNA SP W GARWOLINIE,Jana Pawła II 5,Garwoliński,Garwolin,51.8986429,21.6127653613689
SP IM. ARMII KRAJOWEJ W RĘBKOWIE,Starowiejska 8,Garwoliński,Garwolin,51.882332399999996,21.55835889904967
SP W WOLI WŁADYSŁAWOWSKIEJ,27,Garwoliński,Garwolin,51.8973315,21.6149645
SP IM. ORŁA BIAŁEGO W MICHAŁÓWCE,3,Garwoliński,Garwolin,51.8973315,21.6149645
SP IM. MARII WÓJCIK W WILKOWYI,48,Garwoliński,Garwolin,51.87201695,21.626342609130145
SP IM. ŚW. JANA PAWŁA II W WOLI RĘBKOWSKIEJ W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W WOLI RĘBKOWSKIEJ,Długa 90,Garwoliński,Garwolin,51.858967899999996,21.611259755264868
SP IM. KS. BRONISŁAWA MARKIEWICZA W RUDZIE TALUBSKIEJ,Akacjowa 10,Garwoliński,Garwolin,51.85539075,21.598894687710054
PUBLICZNA SP IM. MARII KOWNACKIEJ W SAMORZĄDKACH,44A,Garwoliński,Górzno,53.1980846,19.6445713
PUBLICZNA SP IM. WŁADYSŁAWA JÓŹWICKIEGO W GÓRZNIE,Długa 6,Garwoliński,Górzno,51.846815899999996,21.706244620534736
PUBLICZNA SP IM. MARII KONOPNICKIEJ W ŁĄKACH,78,Garwoliński,Górzno,53.1825483,19.64236862173913
PUBLICZNA SP IM. KRÓLOWEJ JADWIGI W UNINIE,86B,Garwoliński,Górzno,53.1980846,19.6445713
PUBLICZNA SP IM. TADEUSZA KOŚCIUSZKI W MACIEJOWICACH,Tadeusza Kościuszki 19,Garwoliński,Maciejowice,51.6939521,21.5559255
PUBLICZNA SP W SAMOGOSZCZY IM. KS. JANA TWARDOWSKIEGO,2,Garwoliński,Maciejowice,51.89132,20.89425
PUBLICZNA SP W ZGÓRZU,30,Garwoliński,Miastków Kościelny,51.8839967,21.8234993
PUBLICZNA SP IM. LEONA WYCZÓŁKOWSKIEGO W MIASTKOWIE KOŚCIELNYM,Szkolna 8,Garwoliński,Miastków Kościelny,51.88170085,21.824679432926903
PUBLICZNA SP IM. MARII KOWNACKIEJ W ZWOLI,45,Garwoliński,Miastków Kościelny,51.8839967,21.8234993
NIEPUBLICZNA SP IM. JANA PAWŁA II W BRZEGACH,124,Garwoliński,Miastków Kościelny,51.8839967,21.8234993
PUBLICZNA SP,102a,Garwoliński,Parysów,51.9759282,21.6801952
PUBLICZNA SP,Książęca 11,Garwoliński,Parysów,51.9774731,21.681913278225295
PUBLICZNA SP W PUZNÓWCE,136,Garwoliński,Pilawa,51.9595452,21.5271524
PUBLICZNA SP IM. JULIANA TUWIMA W TRĄBKACH,Osadnicza 4,Garwoliński,Pilawa,51.94964,21.58979
PUBLICZNA SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GOCŁAWIU,Szkolna 2,Garwoliński,Pilawa,52.010538600000004,21.55290865628019
PUBLICZNA SP IM. H. SIENKIEWICZA W PILAWIE,Leśna 6,Garwoliński,Pilawa,52.03937105,21.086255720743456
PUBLICZNA SP IM. HENRYKA SIENKIEWICZA W SOBOLEWIE,Kościuszki 17,Garwoliński,Sobolew,51.7396502,21.671536809848334
PUBLICZNA SZKOŁA W GOŃCZYCACH,106,Garwoliński,Sobolew,51.741893,21.6682644
PUBLICZNA SP W SOKOLE,49,Garwoliński,Sobolew,51.5181763,22.4776509
NIEPUBLICZNA SP KUŹNIA TALENTÓW W CHOTYNI,33,Garwoliński,Sobolew,51.5166147,22.4734403
PUBLICZNA SP W ANIELOWIE,16,Garwoliński,Sobolew,51.5150717,22.4720035
PUBLICZNA SP W KALENIU DRUGIM,65,Garwoliński,Sobolew,51.5202601,22.4731827
SP IM. BOLESŁAWA GRUDNIAKA W TROJANOWIE,161,Garwoliński,Trojanów,51.69489135,21.834960048471412
SP IM. ŚW. JANA PAWŁA II W KORYTNICY,106,Garwoliński,Trojanów,51.6977977,21.7914656
SP W WOLI KORYCKIEJ GÓRNEJ,36,Garwoliński,Trojanów,51.7214566,18.1935895
SP IM. CHORĄŻEGO JERZEGO PACA W ŻYCZYNIE,55A,Garwoliński,Trojanów,51.944141,23.46293
SP IM. DAWNYCH SŁOWIAN W PODEBŁOCIU Z FILIĄ W WIĘCKOWIE,109,Garwoliński,Trojanów,51.7048493,21.7936511
PUBLICZNA SP W ŻABIEŃCU,2,Garwoliński,Wilga,-33.9238537,151.0471832
PUBLICZNA SP IM. O. STANISŁAWA PAPCZYŃSKIEGO W MARIAŃSKIM PORZECZU,36,Garwoliński,Wilga,-33.9260429,151.0466825
PUBLICZNA SP IM. ADAMA MICKIEWICZA W WILDZE,Adama Mickiewicza 8,Garwoliński,Wilga,51.85158415,21.376939070993423
PUBLICZNA SP W KĘPIE CELEJOWSKIEJ,37,Garwoliński,Wilga,-33.9257845,151.0472901
"NIEPUBLICZNA SP SPECJALNA IM. MACIEJA LEWCZUKA PRZY OŚRODKU SOCJOTERAPEUTYCZNYM ""WSPÓLNY DOM"" W WILDZE",Plac Myśliwski 1,Garwoliński,Wilga,51.82474155,21.401646959171707
SP NR 2 IM. JANA PAWŁA II W ŁASKARZEWIE,Kolejowa 13,Garwoliński,Łaskarzew,51.7887882,21.599947760582012
SP NR 1 W ŁASKARZEW,Alejowa 23,Garwoliński,Łaskarzew,51.7915244,21.588151046937654
PUBLICZNA SP IM. PAMIĘCI WANAT W DĄBROWIE Z SIEDZIBĄ W WOLI ŁASKARZEWSKIEJ,88,Garwoliński,Łaskarzew,51.7889644,21.5921883
SP IM. JANUSZA KORCZAKA W IZDEBNIE,1,Garwoliński,Łaskarzew,51.7889644,21.5921883
PUBLICZNA SP W KRZYWDZIE IM.ORŁA BIAŁEGO,27A,Garwoliński,Łaskarzew,51.7889644,21.5921883
SP IM. KS. JERZEGO POPIEŁUSZKI W STARYM PILCZYNIE,36,Garwoliński,Łaskarzew,51.7889644,21.5921883
SP IM.KS.JANA TWARDOWSKIEGO W STARYM GONIWILKU,41,Garwoliński,Żelechów,52.31478895,15.345979400000001
SP IM. TADEUSZA KOŚCIUSZKI W STEFANOWIE,108,Garwoliński,Żelechów,51.8096724,21.895505
SP IM. ROMUALDA TRAUGUTTA W ŻELECHOWIE,Ogrodowa 3,Garwoliński,Żelechów,51.811956699999996,21.904592070095447
SP IM. HENRYKA SIENKIEWICZA W STARYM KĘBŁOWIE,23,Garwoliński,Żelechów,52.31478845,15.355760706367798
SP IM. GEN.FRANCISZKA KLEEBERGA W WOLI ŻELECHOWSKIEJ,10,Garwoliński,Żelechów,52.3140517,15.348860829085144
SP NR 1 IM. ARMII KRAJOWEJ,Józefa Ozdowskiego 2,Gostyniński,Gostynin,52.4235579,19.46728193685857
SP NR 3 IM. OBROŃCÓW WESTERPLATTE,gen. Józefa Bema 23,Gostyniński,Gostynin,52.4343016,19.467605329400694
SP NR 5 IM. KSIĘCIA MAZOWIECKIEGO SIEMOWITA IV,Polna 36,Gostyniński,Gostynin,52.420001549999995,19.4610570915289
SP W LUCIENIU,46,Gostyniński,Gostynin,52.4287607,19.4612956
SP W TEODOROWIE,48,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM. MARII KOWNACKIEJ W SOKOŁOWIE,10,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W SIERAKÓWKU,1,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM. ORŁA BIAŁEGO W BIAŁOTARSKU,34,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM.BOHATERÓW 1 GRUDNIA 1939R W EMILIANOWIE,38,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM. POWSTAŃCÓW STYCZNIOWYCH W ZWOLENIU,35/36,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM.WŁADYSŁAWA ST. REYMONTA W SOLCU,6,Gostyniński,Gostynin,52.4287607,19.4612956
SP IM. J. KUSOCIŃSKIEGO W PACYNIE,Kopycińskiego 5,Gostyniński,Pacyna,52.3060956,19.71291032577301
SP IM. FRYDERYKA CHOPINA W SANNIKACH,Warszawska 183,Gostyniński,Sanniki,52.33408,19.85615
SP IM.MARII KOWNACKIEJ W TRĘBKACH,1,Gostyniński,Szczawin Kościelny,52.36998,19.6118
SP IM. ANDRZEJA MAŁKOWSKIEGO W SZCZAWINIE KOŚCIELNYM,Jana Pawła II 1,Gostyniński,Szczawin Kościelny,52.3697,19.61347
SP IM. MARII KONOPNICKIEJ W GOLACH,51,Grodziski,Baranów,50.4121533,20.791133106478103
SP IM. JANA PAWŁA II W BARANOWIE,Armii Krajowej 49,Grodziski,Baranów,52.122040850000005,20.470878505563736
SP IM. ORŁA BIAŁEGO W KASKACH,Królewska 23,Grodziski,Baranów,52.171085950000005,20.438195314018692
SP IM. KS. JANA TWARDOWSKIEGO W BOŻEJ WOLI,1 Maja 13,Grodziski,Baranów,52.18807425,20.52480922965835
SP IM. DOKTORA MATEUSZA CHEŁMOŃSKIEGO W ADAMOWIŹNIE,Osowiecka 33,Grodziski,Grodzisk Mazowiecki,52.07615,20.62922
SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 6 IM. SZARYCH SZEREGÓW,Sportowa 31,Grodziski,Grodzisk Mazowiecki,52.0988126,20.619121038058903
SP NR 4 IM. JÓZEFY JOTEYKO,Zielony Rynek 2,Grodziski,Grodzisk Mazowiecki,52.11804095,20.614713201900624
SPOŁECZNA SP NR 23 IM. GEN. BRYG. LEOPOLDA OKULICKIEGO,3 Maja 33,Grodziski,Grodzisk Mazowiecki,52.1116325,20.6360926
NIEPUBLICZNA SP IM. LEONARDA DA VINCI,Mazowiecka 87A,Grodziski,Grodzisk Mazowiecki,52.0885931,20.6762305
NIEPUBLICZNA SP FUNDACJI KRÓLOWEJ ŚWIĘTEJ JADWIGI,A. Dygasińskiego 1,Grodziski,Grodzisk Mazowiecki,52.1071643,20.6481836
TENISOWA SP,Jowisza 92,Grodziski,Grodzisk Mazowiecki,52.07732,20.58183
SP IM. STEFANII CYGAŃSKIEJ W JAKTOROWIE,Warszawska 88,Grodziski,Jaktorów,52.08823525,20.563792185427765
SP IM. JÓZEFA JAGIELSKIEGO W MIĘDZYBOROWIE,Staszica 5,Grodziski,Jaktorów,52.05486,20.48451
SP NR 3 IM. FRYDERYKA CHOPINA W MILANÓWKU,Żabie Oczko 1,Grodziski,Milanówek,52.12270715,20.658634798641987
SP NR 2 IM. ARMII KRAJOWEJ W MILANÓWKU,Literacka 20,Grodziski,Milanówek,52.1279422,20.666127823831985
SP NR 1 IM. KS. PIOTRA SKARGI W MILANÓWKU,Królewska 69,Grodziski,Milanówek,52.1211739,20.680872082295032
MILANOWSKA PRYWATNA SP,Warszawska 52b,Grodziski,Milanówek,52.1211943,20.6583525
INTEGRACYJNA SPOŁECZNA SP NR 18 IM. GEN. BRYG. AUGUSTA EMILA FIELDORFA,Spacerowa 3,Grodziski,Milanówek,52.124643199999994,20.656201582738667
SPOŁECZNA SP MILANOWSKIEGO TOWARZYSTWA EDUKACYJNEGO,Brzozowa 1a,Grodziski,Milanówek,52.1216969,20.66024326118158
SP IM.BOHATERÓW WARSZAWY,Jana Pawła II 20,Grodziski,Podkowa Leśna,52.11837835,20.72561122398625
SP NR 2 IM.ŚW.TERESY OD DZIECIĄTKA JEZUS,Kościelna 4,Grodziski,Podkowa Leśna,52.12142955,20.72830787013644
SP IM. MARII KOWNACKIEJ W SKUŁACH,Mszczonowska 3,Grodziski,Żabia Wola,52.00508,20.67925
SP IM. STEFANII DZIEWULSKIEJ W OJRZANOWIE,Szkolna 1,Grodziski,Żabia Wola,52.01064595,20.734465790664018
SP IM. KAWALERÓW ORDERU UŚMIECHU W JÓZEFINIE,Mazowiecka 1,Grodziski,Żabia Wola,52.045016,20.6514279
PUBLICZNA SP IM. JANA PAWŁA II W BELSKU DUŻYM,Szkolna 3,Grójecki,Belsk Duży,51.823499850000005,20.807748230733598
PUBLICZNA SP IM. ZIEMI GRÓJECKIEJ W ZABOROWIE,40,Grójecki,Belsk Duży,51.8258436,20.8087878
PUBLICZNA SP IM. UNICEF W LEWICZYNIE,94,Grójecki,Belsk Duży,51.8258436,20.8087878
PUBLICZNA SP IM. ROMUALDA TRAUGUTTA W ŁĘCZESZYCACH,47,Grójecki,Belsk Duży,51.8258436,20.8087878
PUBLICZNA SP IM. 11 LISTOPADA 1918R. W GOŁOSZACH,28,Grójecki,Błędów,52.1852652,19.9746016
PUBLICZNA SP IM. STANISŁAWA FIEDOROWICZA W LIPIU,31,Grójecki,Błędów,52.183258,19.9729565
PUBLICZNA SP IM. TADEUSZA KOŚCIUSZKI W BŁĘDOWIE,Stary Rynek 9,Grójecki,Błędów,51.7755596,20.699992226466357
PUBLICZNA SP W WILKOWIE IM.KS. MARIANA PANKA,82,Grójecki,Błędów,51.279027,21.053787
PUBLICZNA SP IM. POETÓW POLSKICH W ZALESIU,12,Grójecki,Chynów,51.5115805,19.3426758
PUBLICZNA SP IM. KAWALERÓW ORDERU UŚMIECHU W BUDZISZYNKU,5,Grójecki,Chynów,51.5079649,19.3483508
PUBLICZNA SP IM. KORNELA MAKUSZYŃSKIEGO W CHYNOWIE,Główna 52,Grójecki,Chynów,51.90535665,21.08158991159312
PUBLICZNA SP W DRWALEWIE,Szkolna 4,Grójecki,Chynów,51.9072192,21.08002
PUBLICZNA SP IM. JANA PAWŁA II W MACHCINIE,24,Grójecki,Chynów,51.5117035,19.335133
PUBLICZNA SP IM. MARII KONOPNICKIEJ W PIECZYSKACH,13,Grójecki,Chynów,51.9544592,15.515309372338173
PUBLICZNA SP IM. TADEUSZA STOKOWSKIEGO W WATRASZEWIE,4B,Grójecki,Chynów,51.5128685,19.3350831
PUBLICZNA SP IM. JANA BRZECHWY W SUŁKOWICACH,Ogrodowa 38a,Grójecki,Chynów,51.9259826,21.090791703666646
PUBLICZNA SP W SIELCU,38,Grójecki,Goszczyn,51.7322001,20.8538194
PUBLICZNA SP W GOSZCZYNIE,Armii Krajowej 2,Grójecki,Goszczyn,51.73223,20.85457
PUBLICZNA SP NR 3 IM. KS. PIOTRA SKARGI W GRÓJCU,Armii Krajowej 34,Grójecki,Grójec,51.8681647,20.86576116650606
PUBLICZNA SP NR 2 IM. JÓZEFA WYBICKIEGO W GRÓJCU,Polna 17a,Grójecki,Grójec,51.862245,20.862067354905722
PUBLICZNA SP NR 1 W GRÓJCU,Józefa Piłsudskiego 68,Grójecki,Grójec,51.8636614,20.878240494813873
PUBLICZNA SP IM. GEN. BRYG. JANA KOWALEWSKIEGO W BIKÓWKU,21,Grójecki,Grójec,53.03972,20.79672
PUBLICZNA SP W CZĘSTONIEWIE,60,Grójecki,Grójec,50.8938751,21.46882445989687
"PUBLICZNA SP IM. ""BAJKOPISARZY ŚWIATA"" W LESZNOWOLI",Szkolna 1,Grójecki,Grójec,51.87134135,20.87063212391142
PUBLICZNA SP IM.KSIĘDZA CZESŁAWA SADŁOWSKIEGO W ZBROSZY DUŻEJ,30,Grójecki,Jasieniec,51.6619179,21.2718127
PUBLICZNA SP IM. JULIANA SUSKIEGO W JASIEŃCU,Szkolna 7,Grójecki,Jasieniec,51.8228301,20.938849762312714
PUBLICZNA SP W BOROWEM,28,Grójecki,Mogielnica,52.3982,22.56073
PUBLICZNA SP NR 2 IM. I MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO,Przylesie 10a,Grójecki,Mogielnica,51.69709135,20.727101208833574
NIEPUBLICZNA SP IM. KPT. ŻEGLUGI WIELKIEJ DANUTY KOBYLIŃSKIEJ-WALAS W KOZIETUŁACH,83,Grójecki,Mogielnica,49.98021075,21.9042263
PUBLICZNA SP W MICHAŁOWICACH,1,Grójecki,Mogielnica,52.7245,19.85554
PUBLICZNA SP NR 1 Z ODDZIAŁAMI DWUJĘZYCZNYMI,Nowomiejska 1,Grójecki,Mogielnica,51.6906037,20.719697232637454
PUBLICZNA SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO,Szkolna 4,Grójecki,Nowe Miasto Nad Pilicą,51.6183993,20.588633559605377
PUBLICZNA SP W ŻDŻARACH,75,Grójecki,Nowe Miasto Nad Pilicą,51.616692,20.5796171
PUBLICZNA SP IM. KAROLA WOJTYŁY W NOWYM MIEŚCIE NAD PILICĄ,Ogrodowa 16,Grójecki,Nowe Miasto Nad Pilicą,51.6171849,20.587367975735294
PUBLICZNA SP IM. GENERAŁA FRANCISZKA KAMIŃSKIEGO W CIECHLINIE,39,Grójecki,Pniewy,51.9082495,20.725288872042306
PUBLICZNA SP IM. PAPIEŻA JANA PAWŁA II W KRUSZEWIE,57A,Grójecki,Pniewy,52.5089624,16.2566411
PUBLICZNA SP IM. O. KAZIMIERZA WYSZYŃSKIEGO W JEZIORZE,45,Grójecki,Pniewy,51.9083584,20.72371305571606
PUBLICZNA SP IM. ŚW. MAKSYMILIANA MARII KOLBEGO W KAROLEWIE,3,Grójecki,Pniewy,51.9104694,20.739700229022702
SP NR 1 IM. PIOTRA WYSOCKIEGO W WARCE,Warszawska 24,Grójecki,Warka,51.785285349999995,21.186172766630104
PUBLICZNA SP NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KAZIMIERZA PUŁASKIEGO W WARCE,Polna 17,Grójecki,Warka,51.7863294,21.188500897898464
PUBLICZNA SP IM. STEFANA CZARNIECKIEGO W OSTROŁĘCE,3a,Grójecki,Warka,51.7850969,21.1833835
PUBLICZNA SP IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO WE WROCISZEWIE,20,Grójecki,Warka,51.7850969,21.1833835
PUBLICZNA SP IM.BOHATERÓW POWSTANIA STYCZNIOWEGO 1863 ROKU W NOWEJ WSI,69,Grójecki,Warka,51.80601015,21.22552245
PUBLICZNA SP W MICHAŁOWIE,23,Grójecki,Warka,51.7850969,21.1833835
PUBLICZNA SP IM. ZYGMUNTA NOWICKIEGO W KONARACH,20,Grójecki,Warka,51.7850969,21.1833835
PUBLICZNA SP IM. KRÓLOWEJ JADWIGI W GARBATCE-LETNISKO,Hanki Lewandowicz 2,Kozienicki,Garbatka-Letnisko,51.49254275,21.627870851731796
PUBLICZNA SP IM. MARII SKŁODOWSKIEJ - CURIE W WYSOKIM KOLE,22,Kozienicki,Gniewoszów,50.203293900000006,16.600921340201545
PUBLICZNA SP W GNIEWOSZOWIE,Konopnickiej 19,Kozienicki,Gniewoszów,51.471656,21.8114578
SP IM. 76 PUŁKU PIECHOTY,Wspólna 19,Kozienicki,Grabów Nad Pilicą,51.6855052,21.1748583
SP IM. ŻOŁNIERZY POLSKICH SPOD MONTE CASSINO W GRABOWIE NAD PILICĄ,Parkowa 4,Kozienicki,Grabów Nad Pilicą,51.72575145,21.228327567748984
PUBLICZNA SP IM.T. KOŚCIUSZKI W GŁOWACZOWIE,Warecka 10,Kozienicki,Głowaczów,51.625606000000005,21.317147842713034
PUBLICZNA SP IM W.B. GŁOWACKIEGO W BRZÓZIE,Aleja Lipowa 4,Kozienicki,Głowaczów,51.5992301,21.349400625284062
PUBLICZNA SP IM. BAT.CHŁOPSKICH W URSYNOWIE,38A,Kozienicki,Głowaczów,51.6234996,21.3168763
PUBLICZNA SP NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. URSZULI KOCHANOWSKIEJ W KOZIENICACH,Tadeusza Kościuszki 1,Kozienicki,Kozienice,51.58110945,21.548193970793562
