ID OKE,województwo - nazwa,powiat - nazwa,Gmina/Dzielnica - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba zdających,pol_odchylenie standardowe,pol_mediana,pol_modalna,mat_wynik średni,mat_odchylenie standardowe,mat_mediana,mat_modalna,ang_wynik średni,ang_odchylenie standardowe,ang_mediana,ang_modalna,lat,long
7,Mazowieckie,Pułtuski,Pułtusk,Obszar wiejski,1424045,14127,dla młodzieży,Tak,PUBLICZNA SP IM. BŁ. JANA PAWŁA II W PŁOCOCHOWIE,Płocochowo,72,13,19.777759309729948,56.0,,31.692307692307693,23.714275529843317,24.0,24.0,65.07692307692308,28.46715121372091,78.0,78.0,52.7051109,21.0840274
7,Mazowieckie,Pułtuski,Pułtusk,Miasto,1424044,262647,dla młodzieży,Tak,PUBLICZNA SP NR 1 IM. KLAUDYNY POTOCKIEJ W PUŁTUSKU,Pułtusk,Marii Konopnickiej 5,30,18.21748244589978,52.0,62.0,38.53333333333333,27.741344996633135,28.0,12.0,60.166666666666664,28.64388629746708,69.0,84.0,52.707875,21.088095364809423
7,Mazowieckie,Pułtuski,Winnica,Gmina wiejska,1424062,92416,dla młodzieży,Tak,PUBLICZNA SP IM. PROF. IGNACEGO MOŚCICKIEGO W WINNICY,Winnica,Pułtuska 19,52,20.399296237425656,45.5,20.0,44.53846153846154,28.338925077642113,46.0,16.0,48.15384615384615,30.36089629224801,41.0,16.0,52.64448505,20.950885214292036
7,Mazowieckie,Pułtuski,Winnica,Gmina wiejska,1424062,92418,dla młodzieży,Tak,PUBLICZNA SP IM. KS. KAN. JANA SIEKA W BŁĘDOSTOWIE,Błędostowo,23,11,12.565201849578907,49.0,49.0,50.90909090909091,30.7052099383048,48.0,,51.0,32.11541685857433,47.5,18.0,52.25079,18.46588
7,Mazowieckie,Pułtuski,Zatory,Gmina wiejska,1424072,63322,dla młodzieży,Tak,SP W PNIEWIE,Pniewo,18 Maja 6,43,21.6003575476687,62.0,56.0,55.906976744186046,28.500358180930284,56.0,20.0,50.604651162790695,29.47299870704183,42.0,25.0,52.64780725,21.253988375576697
7,Mazowieckie,Pułtuski,Zatory,Gmina wiejska,1424072,61011,dla młodzieży,Tak,SP W ZATORACH,Zatory,Jana Pawła II 69,42,15.93111589044343,53.0,29.0,42.95238095238095,25.835516695094263,38.0,88.0,58.38095238095238,30.09504972816276,63.0,25.0,52.605066949999994,21.181937578244142
7,Mazowieckie,Pułtuski,Świercze,Gmina wiejska,1424052,83816,dla młodzieży,Tak,"SP W STRZEGOCINIE, STRZEGOCIN 4,06-150 ŚWIERCZE",Strzegocin,4,16,17.413065317456315,49.0,31.0,62.25,30.231399239863176,64.0,52.0,39.5,29.8475292109749,26.0,11.0,51.9679769,22.472181419715795
7,Mazowieckie,Pułtuski,Świercze,Gmina wiejska,1424052,107503,dla młodzieży,Tak,"SP W ŚWIERCZACH, UL. PUŁTUSKA 26A06-150 ŚWIERCZE",Świercze,Pułtuska 26a,46,16.438247276853197,60.0,47.0,43.30434782608695,30.202842916302483,32.0,20.0,51.0,29.807352463269275,41.5,29.0,52.67149845,20.766781615347522
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,24328,dla młodzieży,Tak,SP NR 15 IM. ŚW. FRANCISZKA Z ASYŻU W PŁOCKU,Płock,Przyszkolna 22,20,13.998571355677692,56.0,67.0,63.6,27.419700946582186,66.0,92.0,65.45,25.985524816712864,69.0,42.0,52.5049066,19.653239379570568
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,34838,dla młodzieży,Tak,SP NR 17 IM. TADEUSZA KOŚCIUSZKI W PŁOCKU,Płock,Miodowa 18,66,18.36464268669829,51.0,58.0,33.15151515151515,21.928425183711873,24.0,12.0,53.30769230769231,31.4813366332025,51.0,18.0,52.55689555,19.67617598559893
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,22771,dla młodzieży,Tak,SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 22 IM. JANUSZA KORCZAKA W PŁOCKU,Płock,Czwartaków 6,164,17.175053156309886,69.0,69.0,67.02439024390245,27.780048819846872,76.0,88.0,74.5670731707317,27.051696465796233,87.0,100.0,52.5343211,19.7517812
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,78020,dla młodzieży,Tak,SP NR 21 IM. FRYDERYKA CHOPINA W PŁOCKU,Płock,Fryderyka Chopina 62,136,15.957188547782499,67.0,76.0,66.97810218978103,26.73046517853908,72.0,68.0,76.86029411764706,25.381550963746474,90.0,100.0,52.5488382,19.7124933
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,38778,dla młodzieży,Tak,SP NR 20 IM. WŁADYSŁAWA BRONIEWSKIEGO W PŁOCKU,Płock,Janusza Korczaka 10,66,16.220990210710873,67.0,60.0,68.48484848484848,30.139193462214628,84.0,92.0,73.74242424242425,28.585496749681976,84.0,100.0,52.5160041,19.762972880541415
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,53368,dla młodzieży,Tak,SP NR 18 IM. JANA ZYGMUNTA JAKUBOWSKIEGO W PŁOCKU,Płock,Jasna 8,75,19.112225290519042,67.0,64.0,60.0,28.969869404837386,60.0,96.0,69.0,29.64565507565763,81.0,98.0,52.55434045,19.66772610192434
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,31914,dla młodzieży,Tak,SP NR 13 IM. JANA BRZECHWY W PŁOCKU,Płock,Sierpecka 15,19,15.037718044601036,71.0,71.0,56.21052631578947,25.446701673080955,52.0,84.0,66.0,27.70711479974622,71.0,25.0,52.57670545,19.725472358467947
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,38779,dla młodzieży,Tak,SP Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 3 IM. KORNELA MAKUSZYŃSKIEGO W PŁOCKU,Płock,Szymona Kossobudzkiego 7,121,17.26330558809293,64.0,51.0,55.735537190082646,28.114220570116217,52.0,24.0,70.63934426229508,28.154452687406042,80.0,98.0,52.55723015,19.689077422102244
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,35031,dla młodzieży,Tak,SP NR 16 IM. MIKOŁAJA KOPERNIKA W PŁOCKU,Płock,Piasta Kołodzieja 7,103,17.7582025060167,64.0,58.0,55.30769230769231,29.811935181902243,56.0,92.0,72.24038461538461,27.794401481201657,84.0,100.0,52.5512522,19.688468332515043
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,34820,dla młodzieży,Tak,SP NR 6 IM. DRUHA WACŁAWA MILKE W PŁOCKU,Płock,1 Maja 11,83,22.74694966302679,62.0,62.0,48.48192771084337,31.091920248155557,40.0,12.0,63.397590361445786,31.557154024044316,75.0,100.0,52.54787949999999,19.697703909372805
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,22511,dla młodzieży,Tak,SP NR 12 IM. MIRY ZIMIŃSKIEJ SYGIETYŃSKIEJ W PŁOCKU,Płock,Brzozowa 3,93,17.388981883564384,71.0,73.0,60.645161290322584,30.038199751796448,72.0,96.0,78.94623655913979,24.10878820331316,89.0,98.0,52.5376737,19.70922481536069
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,34821,dla młodzieży,Tak,SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 11 IM. BOLESŁAWA CHROBREGO W PŁOCKU,Płock,Jana Kochanowskiego 11,15,11.71703413364017,62.0,62.0,52.8,30.18873962258113,48.0,12.0,66.13333333333334,29.67123560322728,69.0,93.0,52.5522005,19.698146264001558
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,38737,dla młodzieży,Tak,SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 23 IM. ARMII KRAJOWEJ W PŁOCKU,Płock,Walecznych 20,158,17.31883820311444,71.0,71.0,65.16455696202532,28.256703194757673,72.0,100.0,71.5506329113924,27.4605695379076,78.0,100.0,52.5410134,19.753492
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,55352,dla młodzieży,Nie,"II PRYWATNA SP ZESPOŁU OŚWIATOWO-KONSULTACYJNEGO ""PROFESOR"" SP. Z O.O.",Płock,al. Jana Kilińskiego 12B,57,12.40215630731603,73.0,64.0,84.56140350877193,16.87832362992483,88.0,96.0,93.46428571428571,8.970117624874362,96.0,100.0,52.5418232,19.7055326
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,31112,dla młodzieży,Tak,SP NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W PŁOCKU,Płock,Krakówka 4,51,16.654805467940253,64.0,60.0,58.588235294117645,30.574355825441604,60.0,84.0,69.56862745098039,30.20015251354866,82.0,100.0,52.5247734,19.679579425374108
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,15794,dla młodzieży,Nie,"NIEPUBLICZNA SP Z ODDZIAŁAMI INTEGRACYJNYMI ""COGITO"" IM. WISŁAWY SZYMBORSKIEJ",Płock,Żyzna 21A,20,7.963039620647383,64.0,64.0,67.6,24.589428622885894,76.0,36.0,88.4,17.816845961056067,95.5,98.0,52.5477995,19.7619539
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,133692,dla młodzieży,Tak,SP NR 14 IM. PROF. WŁADYSŁAWA SZAFERA W PŁOCKU,Płock,al. Al. Stanisława Jachowicza 20,72,16.36561435856697,64.0,62.0,67.22222222222223,26.771783561461277,72.0,100.0,71.64788732394366,28.43430708633959,85.0,100.0,52.548656449999996,19.700599770639897
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,133697,dla młodzieży,Tak,SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 8 IM. ALEKSANDRA MACIESZY W PŁOCKU,Płock,gen. Tadeusza Kutrzeby 2a,55,20.502497328233332,69.0,69.0,60.72727272727273,30.777473784603956,64.0,88.0,77.16363636363636,24.653794571563612,87.0,98.0,52.5406994,19.75846354174348
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,263526,dla dorosłych,Nie,ATUT LIDER KSZTAŁCENIA SP DLA DOROSŁYCH W PŁOCKU,Płock,al. Jana Kilińskiego 4,3,,,,,,,,,,,,52.53820685,19.70434237324634
7,Mazowieckie,Płock,Płock,Gmina miejska,1462011,272263,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II STOPNIA W PŁOCKU,Płock,Kolegialna 23,27,10.181076612404718,80.0,82.0,84.44444444444444,15.485556791274975,88.0,92.0,87.33333333333333,20.93375795747677,95.0,100.0,52.542242200000004,19.69704933597017
7,Mazowieckie,Płocki,Bielsk,Gmina wiejska,1419012,88880,dla młodzieży,Tak,SP W CIACHCINIE,Ciachcin Nowy,54,14,17.801198079377254,50.0,47.0,52.857142857142854,28.007287681339406,48.0,24.0,52.07142857142857,28.366137472381407,51.0,18.0,53.1305844,18.8948477
7,Mazowieckie,Płocki,Bielsk,Gmina wiejska,1419012,88882,dla młodzieży,Tak,SP W ZAGROBIE,Zagroba,24,5,11.16422858956229,44.0,,43.2,27.758962516635957,28.0,,53.0,25.953805116013335,58.0,,53.1332792,18.9067594
7,Mazowieckie,Płocki,Bielsk,Gmina wiejska,1419012,4661,dla młodzieży,Tak,SP IM. WŁADYSŁAWA BRONIEWSKIEGO,Bielsk,Sierpecka 42,73,21.900044171118495,49.0,38.0,53.0958904109589,30.558349478289983,56.0,12.0,59.178082191780824,29.8233807633814,65.0,84.0,52.6780404,19.802152133294562
7,Mazowieckie,Płocki,Bielsk,Gmina wiejska,1419012,88884,dla młodzieży,Tak,SP W ZĄGOTACH,Zągoty,11,15,18.87432117984644,67.0,36.0,59.2,26.6613327998933,64.0,28.0,64.07142857142857,27.67016001222329,68.5,60.0,53.1399945,18.9095516
7,Mazowieckie,Płocki,Bielsk,Gmina wiejska,1419012,4663,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ,Leszczyn Szlachecki,34,5,14.048487463068756,56.0,56.0,58.4,19.03260360539251,64.0,,45.8,25.087048451342376,45.0,,53.1367409,18.9044338
7,Mazowieckie,Płocki,Bodzanów,Gmina wiejska,1419022,72651,dla młodzieży,Tak,SP IM. KPR. FELIKSA IGNACEGO GRABOWSKIEGO W BODZANOWIE W ZESPOLE PLACÓWEK OŚWIATOWYCH W BODZANOWIE,Chodkowo-Działki,Wyszogrodzka 1,48,23.865863216806833,60.0,53.0,52.833333333333336,33.60514180234262,48.0,12.0,53.416666666666664,34.280602710895,60.0,16.0,52.49862,20.03463
7,Mazowieckie,Płocki,Bodzanów,Gmina wiejska,1419022,70892,dla młodzieży,Tak,SP IM. JANINY JÓŹWIAK W CIEŚLACH,Cieśle,18,12,11.48066006619635,61.0,62.0,48.0,20.72036035722674,46.0,72.0,59.36363636363637,29.233457567012394,64.0,,49.9895068,20.1527786
7,Mazowieckie,Płocki,Bodzanów,Gmina wiejska,1419022,70973,dla młodzieży,Tak,SP IM. OBROŃCÓW OJCZYZNY W NOWYM MISZEWIE W ZESPOLE PLACÓWEK OŚWIATOWYCH W NOWYM MISZEWIE,Nowe Miszewo,Szkolna 2,34,15.773620175013901,64.0,62.0,70.70588235294117,25.990416120251062,78.0,92.0,69.97058823529412,25.732201494851278,77.0,100.0,52.48994585,19.92935080573904
7,Mazowieckie,Płocki,Bodzanów,Gmina wiejska,1419022,91751,dla młodzieży,Nie,NIEPUBLICZNA SP W NOWYM KANIGOWIE,Nowe Kanigowo,17,14,15.655898021421283,24.5,20.0,24.0,11.710800875382398,20.0,20.0,31.214285714285715,23.25995507743043,20.0,18.0,49.988589,20.1535463
7,Mazowieckie,Płocki,Brudzeń Duży,Gmina wiejska,1419032,42903,dla młodzieży,Tak,SP IM.PAWŁA WŁODKOWICA W BRUDZENIU DUŻYM,Brudzeń Duży,Płocka 12,39,22.356268949474167,60.0,78.0,51.794871794871796,25.96958722970004,48.0,28.0,55.43589743589744,29.551168029147625,55.0,24.0,52.66505,19.50714843381416
7,Mazowieckie,Płocki,Brudzeń Duży,Gmina wiejska,1419032,55332,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ,Siecień,84,53,19.37843321595697,56.0,71.0,44.0,29.506635006960078,36.0,12.0,43.716981132075475,27.17822196864619,31.0,18.0,52.6674993,19.5039296
7,Mazowieckie,Płocki,Brudzeń Duży,Gmina wiejska,1419032,53454,dla młodzieży,Tak,SP IM. GUSTAWA ZIELIŃSKIEGO W SIKORZU,Sikórz,85,26,15.4228371360604,77.0,78.0,67.23076923076923,26.06546151564688,76.0,76.0,73.76923076923077,26.59280945655986,87.0,73.0,52.6674993,19.5039296
7,Mazowieckie,Płocki,Bulkowo,Gmina wiejska,1419042,86453,dla młodzieży,Tak,SP IM. ARMII KRAJOWEJ W BLICHOWIE,Blichowo,61A,22,16.065208031361095,74.5,87.0,62.54545454545455,31.300199349825924,66.0,96.0,64.18181818181819,32.13273092493408,73.0,33.0,52.5428044,20.11618
7,Mazowieckie,Płocki,Bulkowo,Gmina wiejska,1419042,69496,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ W BULKOWIE,Bulkowo-Kolonia,Szkolna 2,35,17.952863451896718,47.0,53.0,38.74285714285714,28.10220414044102,28.0,12.0,36.38235294117647,26.698771403637057,24.0,15.0,52.5446371,20.1143929
7,Mazowieckie,Płocki,Bulkowo,Gmina wiejska,1419042,84714,dla młodzieży,Tak,SP W NOWYCH ŁUBKACH,Nowe Łubki,7,9,18.104634152000358,53.0,49.0,64.88888888888889,26.65184773433769,80.0,28.0,42.666666666666664,30.39005685344395,27.0,27.0,52.5403319,20.121748118627455
7,Mazowieckie,Płocki,Drobin,Obszar wiejski,1419055,49256,dla młodzieży,Tak,SP IM. MIRY ZIMIŃSKIEJ-SYGIETYŃSKIEJ W CIESZEWIE,Cieszewo,14,6,16.41137816678823,63.5,,46.666666666666664,27.48737083745107,38.0,20.0,43.0,23.501772982763097,44.5,,52.7377981,19.9893151
7,Mazowieckie,Płocki,Drobin,Obszar wiejski,1419055,49230,dla młodzieży,Tak,SP IM. PROF. ARCH. STANISŁAWA MARZYŃSKIEGO W ROGOTWÓRSKU,Rogotwórsk,4,7,14.557416231836568,58.0,44.0,48.0,23.518989288293344,44.0,,52.57142857142857,32.74515075487031,53.0,,52.7377981,19.9893151
7,Mazowieckie,Płocki,Drobin,Obszar wiejski,1419055,92506,dla młodzieży,Tak,SP W ŁĘGU PROBOSTWIE,Łęg Probostwo,31/1,27,19.207194582529187,38.0,33.0,34.22222222222222,24.204886763004627,24.0,24.0,34.0,17.690759253434067,29.0,20.0,52.7377981,19.9893151
7,Mazowieckie,Płocki,Drobin,Miasto,1419054,92508,dla młodzieży,Tak,SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W DROBINIE,Drobin,Szkolna 3,75,18.292361490220138,42.0,56.0,35.68,24.20146552036329,32.0,16.0,43.86666666666667,30.293380281653757,31.0,16.0,52.7392677,19.9859898
7,Mazowieckie,Płocki,Gąbin,Miasto,1419064,85552,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ W GĄBINIE,Gąbin,Aleja Jana Pawła II 16,73,20.89310110682498,58.0,71.0,47.56164383561644,27.92209627358775,40.0,12.0,57.763888888888886,30.133726516404046,59.0,100.0,52.399643299999994,19.74003326640689
7,Mazowieckie,Płocki,Gąbin,Obszar wiejski,1419065,85553,dla młodzieży,Tak,SP IM. OBROŃCÓW DOBRZYKOWA Z 1939 R. W DOBRZYKOWIE,Dobrzyków,Obrońców Dobrzykowa 65,22,20.92785719111181,63.0,69.0,65.63636363636364,26.76929288050609,70.0,100.0,60.45454545454545,28.21303256673359,67.0,25.0,52.478866100000005,19.74548348152566
7,Mazowieckie,Płocki,Gąbin,Obszar wiejski,1419065,85555,dla młodzieży,Tak,SP IM. STANISŁAWA WŁADYSŁAWA REYMONTA W CZERMNIE,Czermno,52,4,,,,,,,,,,,,48.1967408,6.9561615
7,Mazowieckie,Płocki,Gąbin,Obszar wiejski,1419065,85554,dla młodzieży,Tak,SP IM. KORNELA MAKUSZYŃSKIEGO W BORKACH,Borki,22A,10,22.56213642366343,50.0,49.0,36.0,25.361387974635775,28.0,20.0,50.5,31.56342820417326,34.5,96.0,52.39942,19.73072
7,Mazowieckie,Płocki,Gąbin,Obszar wiejski,1419065,85558,dla młodzieży,Tak,SP IM. MARII KOWNACKIEJ W NOWYM KAMIENIU,Nowy Kamień,6,8,6.475916923494308,70.0,67.0,78.5,14.958275301651593,76.0,64.0,60.25,27.192600096349743,57.5,100.0,52.9423485,17.8078795
7,Mazowieckie,Płocki,Mała Wieś,Gmina wiejska,1419082,80611,dla młodzieży,Tak,SP W DZIERŻANOWIE,Dzierżanowo,53,9,10.104393372790808,58.0,53.0,48.888888888888886,30.740651494738817,40.0,28.0,31.77777777777778,24.38933181070854,24.0,,50.0099338,20.105150827257148
7,Mazowieckie,Płocki,Mała Wieś,Gmina wiejska,1419082,109089,dla młodzieży,Tak,SP IM. WINCENTEGO HIPOLITA GAWARECKIEGO W MAŁEJ WSI,Mała Wieś,Jana Kochanowskiego 1 7,38,21.364872015359396,64.0,78.0,47.578947368421055,30.028610549333543,38.0,24.0,59.63157894736842,33.629890411446084,59.0,100.0,52.4573654,20.1029059
7,Mazowieckie,Płocki,Mała Wieś,Gmina wiejska,1419082,80612,dla młodzieży,Tak,SP W PODGÓRZU,Podgórze,6,13,15.259103403751825,64.0,49.0,58.15384615384615,28.998265608205323,60.0,88.0,58.416666666666664,36.80683435933543,74.0,18.0,51.8243857,20.783089
7,Mazowieckie,Płocki,Mała Wieś,Gmina wiejska,1419082,104690,dla młodzieży,Nie,NIEPUBLICZNA SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ORSZYMOWIE,Orszymowo,53,4,,,,,,,,,,,,50.0099338,20.105150827257148
7,Mazowieckie,Płocki,Nowy Duninów,Gmina wiejska,1419092,56579,dla młodzieży,Tak,SP IM.KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO W NOWYM DUNINOWIE,Nowy Duninów,Gostynińska 1,37,17.450085342239,56.0,47.0,43.45945945945946,28.741715228956163,36.0,16.0,54.7027027027027,28.58355685398736,53.0,16.0,52.58154725,19.47884433665925
7,Mazowieckie,Płocki,Radzanowo,Gmina wiejska,1419102,104642,dla młodzieży,Tak,SP W RADZANOWIE IM. MIKOŁAJA KOPERNIKA,Radzanowo,Szkolna 16,42,19.165720177754157,72.0,73.0,66.47619047619048,29.15903690293244,72.0,100.0,58.23809523809524,31.676797520169032,61.0,20.0,52.57507,19.89744
7,Mazowieckie,Płocki,Radzanowo,Gmina wiejska,1419102,104641,dla młodzieży,Tak,SP W ROGOZINIE IM. CZESŁAWA HIŃCA,Rogozino,Mazowiecka 25,45,20.001357978588715,49.0,47.0,47.55555555555556,25.16042355725052,44.0,32.0,56.93333333333333,30.033610801529967,53.0,100.0,52.56611,19.80125
7,Mazowieckie,Płocki,Stara Biała,Gmina wiejska,1419132,54403,dla młodzieży,Tak,SP IM. JANA PAWŁA II W STAREJ BIAŁEJ,Stara Biała,53,17,14.067066252107312,78.0,78.0,58.8235294117647,30.11397036381394,48.0,48.0,73.76470588235294,23.289809464946142,76.0,100.0,52.61262845,19.65346178550135
7,Mazowieckie,Płocki,Stara Biała,Gmina wiejska,1419132,60611,dla młodzieży,Tak,SP W STARYCH PROBOSZCZEWICACH,Stare Proboszczewice,Floriańska 4,54,19.349016272850232,50.0,56.0,44.22222222222222,27.909023276476617,32.0,12.0,48.08163265306123,29.60407910027367,45.0,15.0,52.6588795,19.69481956568211
7,Mazowieckie,Płocki,Stara Biała,Gmina wiejska,1419132,68490,dla młodzieży,Tak,SP IM. KORNELA MAKUSZYŃSKIEGO W WYSZYNIE,Wyszyna,2,25,19.608732748446545,64.0,62.0,72.0,28.46471499945151,84.0,96.0,77.84,29.098013677912792,93.0,100.0,52.6105874,19.64772162352782
7,Mazowieckie,Płocki,Stara Biała,Gmina wiejska,1419132,60606,dla młodzieży,Tak,SP IM. WŁADYSŁAWA STANISŁAWA REYMONTA W MASZEWIE DUŻYM,Maszewo Duże,Szkolna 14,60,16.172713645726454,52.0,51.0,69.46666666666667,24.418208142467968,76.0,92.0,72.86666666666666,27.619719203657535,84.5,100.0,52.58297125,19.62855666293285
7,Mazowieckie,Płocki,Staroźreby,Gmina wiejska,1419142,39892,dla młodzieży,Tak,SP W STAROŹREBACH,Staroźreby,Szkolna 7,42,16.945223208006468,59.0,69.0,62.095238095238095,29.005590203244424,60.0,92.0,59.023809523809526,28.636047957607303,57.0,22.0,52.633776600000004,19.989416800688655
7,Mazowieckie,Płocki,Staroźreby,Gmina wiejska,1419142,41073,dla młodzieży,Tak,SP IM ZBIGNIEWA DŁUŻNIEWSKIEGO,Nowa Góra,Szkolna 6,30,18.568222555993046,40.0,40.0,46.53333333333333,25.601736052246316,44.0,24.0,46.36666666666667,27.666445782250783,40.0,40.0,52.63279555,19.989371247452937
7,Mazowieckie,Płocki,Staroźreby,Gmina wiejska,1419142,39888,dla młodzieży,Tak,SP IM. ADAMA MICKIEWICZA W PRZECISZEWIE,Przeciszewo,26,7,28.819636163064732,69.0,82.0,50.857142857142854,36.705112806289655,64.0,12.0,47.285714285714285,34.64396169078608,29.0,,52.63326405,19.977202480514705
7,Mazowieckie,Płocki,Staroźreby,Gmina wiejska,1419142,39889,dla młodzieży,Tak,SP W SMARDZEWIE,Smardzewo,4,7,18.72246277189243,53.0,,62.857142857142854,22.49716535431946,72.0,80.0,76.71428571428571,23.674665698133253,84.0,,52.637598,19.965082455946877
7,Mazowieckie,Płocki,Słubice,Gmina wiejska,1419112,55958,dla młodzieży,Tak,SP IM. WŁADYSŁAWA JAGIEŁŁY W PIOTRKÓWKU,Piotrkówek,75,5,17.681628884240276,44.0,44.0,40.8,25.222212432695112,36.0,,41.8,24.2932089275995,29.0,29.0,52.3557481,14.5662367
7,Mazowieckie,Płocki,Słubice,Gmina wiejska,1419112,55956,dla młodzieży,Tak,SP W ŚWINIARACH,Świniary,4,6,17.153716798408446,52.0,,36.0,22.744962812309307,30.0,36.0,29.5,21.90700040321967,22.5,,48.7280118,14.315615
7,Mazowieckie,Płocki,Słubice,Gmina wiejska,1419112,55954,dla młodzieży,Tak,SP IM. OJCA ŚWIĘTEGO JANA PAWŁA II W SŁUBICACH,Słubice,Płocka 30,44,13.994833757527326,69.0,64.0,54.27272727272727,24.336993573536297,54.0,24.0,52.88636363636363,25.420299609394945,45.5,31.0,52.3678014,19.940604
7,Mazowieckie,Płocki,Słupno,Gmina wiejska,1419122,58492,dla młodzieży,Tak,SP IM. ABP. ANTONIEGO JULIANA NOWOWIEJSKIEGO W SŁUPNIE,Słupno,Kościelna 16,52,17.951889600726894,68.0,53.0,66.53846153846153,26.69518938113522,74.0,88.0,73.67307692307692,24.940483890381728,83.0,100.0,52.50432705,19.846329190243498
7,Mazowieckie,Płocki,Słupno,Gmina wiejska,1419122,58494,dla młodzieży,Tak,SP IM. MAŁEGO POWSTAŃCA W ŚWIĘCIEŃCU,Święcieniec,10A,8,12.236599813673731,53.5,56.0,55.0,28.478061731796288,62.0,88.0,64.5,26.16295090390226,69.0,,52.3885516,21.1455891
7,Mazowieckie,Płocki,Słupno,Gmina wiejska,1419122,58493,dla młodzieży,Tak,SP W LISZYNIE,Liszyno,Wawrzyńca Sikory 19,14,22.974697706256713,51.0,51.0,47.714285714285715,25.899334165265362,44.0,16.0,46.266666666666666,34.19447648703255,27.0,13.0,52.49008515,19.817434538941463
7,Mazowieckie,Płocki,Wyszogród,Obszar wiejski,1419155,74943,dla młodzieży,Tak,SP IM. FRYDERYKA CHOPINA,Kobylniki,51,8,20.11839953873071,57.0,,40.0,24.899799195977465,30.0,20.0,40.125,24.912032735206495,34.5,,52.3883717,20.1913084
7,Mazowieckie,Płocki,Wyszogród,Miasto,1419154,63443,dla młodzieży,Tak,SP IM.KRZYSZTOFA KAMILA BACZYŃSKIEGO,Wyszogród,Niepodległości 11,40,13.753158728088614,51.0,51.0,48.5,28.130943816374167,48.0,84.0,53.371428571428574,31.079700048456726,49.0,15.0,52.3895093,20.1991084
7,Mazowieckie,Płocki,Wyszogród,Obszar wiejski,1419155,70798,dla młodzieży,Tak,SP,Rębowo,41,9,19.436506316151,47.0,36.0,52.0,29.992591677871978,60.0,,43.0,31.130549482961445,27.0,,52.3883717,20.1913084
7,Mazowieckie,Płocki,Łąck,Gmina wiejska,1419072,55088,dla młodzieży,Tak,SP IM. PPOR. EMILII GIERCZAK W ŁĄCKU,Łąck,Kolejowa 1,56,17.861535174097163,58.0,51.0,52.285714285714285,29.912798434851958,52.0,20.0,68.15789473684211,30.816826956032354,85.0,100.0,52.4662311,19.6092102
7,Mazowieckie,Płoński,Baboszewo,Gmina wiejska,1420032,89984,dla młodzieży,Tak,SP W MYSTKOWIE,Mystkowo,53,14,11.030569767140548,53.0,62.0,43.714285714285715,25.228749392674366,40.0,16.0,48.142857142857146,24.263014601467404,44.0,27.0,52.6813829,20.2582764
7,Mazowieckie,Płoński,Baboszewo,Gmina wiejska,1420032,104813,dla młodzieży,Tak,SP IM. JANA BRODECKIEGO W POLESIU,Polesie,9,18,14.771615256428479,59.0,51.0,50.0,24.00925747382548,50.0,76.0,77.625,21.828522052580652,89.0,93.0,52.6798346,20.255386674812186
7,Mazowieckie,Płoński,Baboszewo,Gmina wiejska,1420032,53829,dla młodzieży,Tak,SP IM. JÓZEFA WYBICKIEGO W BABOSZEWIE,Baboszewo,Jana i Antoniego Brodeckich 6,63,19.94993734326,69.0,69.0,52.57142857142857,28.345775579392406,52.0,24.0,64.53968253968254,28.290345763021037,73.0,100.0,52.677088999999995,20.250488970939976
